id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,Age,Gender,Region,Date
35630,1,0,0,1,21-30,Female,East,25/01/2016
35631,1,0,0,1,41-50,Male,East,25/01/2016
35632,1,0,0,1,21-30,Female,North,25/01/2016
35633,0,0,1,1,31-40,Male,North,25/01/2016
35634,1,0,0,0,41-50,Male,South,25/01/2016
35635,0,0,0,1,21-30,Male,South,25/01/2016
35636,0,0,0,0,41-50,Female,South,25/01/2016
35637,0,1,0,1,41-50,Female,East,25/01/2016
35638,1,0,0,1,41-50,Male,East,25/01/2016
35639,1,1,1,1,31-40,Male,East,25/01/2016
35640,0,0,0,0,21-30,Male,South,25/01/2016
35641,0,0,0,1,31-40,Male,West,25/01/2016
35642,0,0,0,1,31-40,Male,North,25/01/2016
35643,0,1,0,1,41-50,Male,North,25/01/2016
35644,1,0,0,1,21-30,Male,East,25/01/2016
35645,0,1,1,1,21-30,Female,East,25/01/2016
35646,0,0,0,0,31-40,Male,West,25/01/2016
35647,0,1,0,0,31-40,Male,North,25/01/2016
35648,0,1,1,1,31-40,Male,North,25/01/2016
35649,1,1,0,0,21-30,Male,East,25/01/2016
35650,1,0,1,1,21-30,Female,West,25/01/2016
35651,1,1,1,1,41-50,Male,West,25/01/2016
35652,1,1,1,1,31-40,Male,West,25/01/2016
35653,1,0,0,1,31-40,Female,East,25/01/2016
35654,0,0,0,0,21-30,Female,South,25/01/2016
35655,0,0,0,0,41-50,Male,South,25/01/2016
35656,0,0,0,1,41-50,Male,East,25/01/2016
35657,1,0,0,1,21-30,Male,West,25/01/2016
35658,0,1,0,0,31-40,Male,North,25/01/2016
35659,0,0,0,0,31-40,Female,West,25/01/2016
35660,1,0,0,1,21-30,Female,East,25/01/2016
35661,1,1,0,1,41-50,Male,North,25/01/2016
35662,0,1,0,1,31-40,Male,South,25/01/2016
35663,1,0,0,1,21-30,Female,East,25/01/2016
35664,0,1,0,1,41-50,Female,West,25/01/2016
35665,1,0,0,1,41-50,Male,South,25/01/2016
35666,0,1,1,1,21-30,Female,West,25/01/2016
35667,1,0,0,1,31-40,Female,West,25/01/2016
35668,1,1,0,0,21-30,Male,North,25/01/2016
35669,0,1,1,1,31-40,Male,South,25/01/2016
35670,0,1,0,1,31-40,Female,North,25/01/2016
35671,0,1,1,1,31-40,Female,East,25/01/2016
35672,0,1,0,1,41-50,Female,East,25/01/2016
35673,0,0,0,1,21-30,Female,West,25/01/2016
35674,0,0,0,0,21-30,Female,West,25/01/2016
35675,1,1,1,0,31-40,Male,West,25/01/2016
35676,0,1,0,1,21-30,Male,North,25/01/2016
35677,1,0,0,1,31-40,Female,North,25/01/2016
35678,1,0,0,1,31-40,Female,East,25/01/2016
35679,1,0,0,1,31-40,Male,West,25/01/2016
35680,0,0,0,1,31-40,Male,West,25/01/2016
35681,0,1,0,0,41-50,Female,East,25/01/2016
35682,1,1,0,1,41-50,Male,North,25/01/2016
35683,0,0,1,1,41-50,Male,West,25/01/2016
35684,0,1,0,1,31-40,Male,North,25/01/2016
35685,0,1,0,1,21-30,Female,South,25/01/2016
35686,1,1,0,1,41-50,Male,East,25/01/2016
35687,1,0,0,1,21-30,Female,South,25/01/2016
35688,0,1,0,1,31-40,Female,East,25/01/2016
35689,0,1,1,1,41-50,Male,East,25/01/2016
35690,1,0,1,1,41-50,Female,South,25/01/2016
35691,1,0,0,1,41-50,Male,South,25/01/2016
35692,0,0,1,1,21-30,Male,South,25/01/2016
35693,1,0,0,1,41-50,Male,East,25/01/2016
35694,0,1,0,1,21-30,Male,West,25/01/2016
35695,1,1,0,1,31-40,Male,West,25/01/2016
35696,0,1,0,0,21-30,Male,East,25/01/2016
35697,0,1,0,1,21-30,Female,South,25/01/2016
35698,0,1,1,1,21-30,Female,West,25/01/2016
35699,0,0,0,1,31-40,Male,West,25/01/2016
35700,1,1,0,0,41-50,Male,East,25/01/2016
35701,0,1,0,0,21-30,Male,South,25/01/2016
35702,1,0,1,1,41-50,Male,North,25/01/2016
35703,1,0,0,0,41-50,Male,East,25/01/2016
35704,1,0,0,1,31-40,Male,North,25/01/2016
35705,0,0,0,1,31-40,Female,North,25/01/2016
35706,0,1,0,1,31-40,Male,West,25/01/2016
35707,1,0,0,1,31-40,Female,East,25/01/2016
35708,1,1,0,1,41-50,Female,South,25/01/2016
35709,0,1,0,1,31-40,Male,North,25/01/2016
35710,0,0,0,0,41-50,Female,North,25/01/2016
35711,1,0,1,1,41-50,Female,East,10/02/2016
35712,1,1,1,1,41-50,Female,North,10/02/2016
35713,1,0,0,1,41-50,Male,North,10/02/2016
35714,1,1,0,1,21-30,Male,West,10/02/2016
35715,0,0,0,1,41-50,Male,South,10/02/2016
35716,0,0,0,1,41-50,Female,West,10/02/2016
35717,1,1,1,1,21-30,Male,East,10/02/2016
35718,0,1,0,1,21-30,Female,East,10/02/2016
35719,1,0,0,0,41-50,Female,North,10/02/2016
35720,0,0,0,0,31-40,Male,South,10/02/2016
35721,1,1,0,1,31-40,Male,West,10/02/2016
35722,0,1,1,1,41-50,Female,West,10/02/2016
35723,0,0,1,1,41-50,Male,East,10/02/2016
35724,0,0,0,1,41-50,Female,South,10/02/2016
35725,0,0,1,1,41-50,Female,South,10/02/2016
35726,0,0,0,0,31-40,Male,West,10/02/2016
35727,0,0,0,1,41-50,Female,South,10/02/2016
35728,0,1,1,0,41-50,Female,East,10/02/2016
35729,1,0,0,1,41-50,Female,South,10/02/2016
35730,0,1,1,1,31-40,Female,South,10/02/2016
35731,0,1,0,1,41-50,Female,South,10/02/2016
35732,1,1,0,0,21-30,Female,East,10/02/2016
35733,1,0,0,1,41-50,Male,North,10/02/2016
35734,0,1,0,1,31-40,Female,South,10/02/2016
35735,1,0,0,0,21-30,Female,North,10/02/2016
35736,1,1,0,1,41-50,Male,South,10/02/2016
35737,1,0,0,0,21-30,Male,East,10/02/2016
35738,0,0,0,1,21-30,Female,South,10/02/2016
35739,0,1,1,1,21-30,Female,West,10/02/2016
35740,1,0,0,1,31-40,Female,West,10/02/2016
35741,0,0,0,1,31-40,Female,East,10/02/2016
35742,0,1,1,1,31-40,Male,North,10/02/2016
35743,1,1,0,1,31-40,Female,South,10/02/2016
35744,0,0,1,0,21-30,Male,West,10/02/2016
35745,0,1,1,1,21-30,Female,West,10/02/2016
35746,0,1,0,1,21-30,Female,North,10/02/2016
35747,1,0,1,0,31-40,Male,East,10/02/2016
35748,0,1,0,1,21-30,Male,North,10/02/2016
35749,0,0,0,0,41-50,Female,West,10/02/2016
35750,0,1,0,1,31-40,Female,South,10/02/2016
35751,1,1,0,1,21-30,Female,East,10/02/2016
35752,1,0,0,0,41-50,Male,North,10/02/2016
35753,1,0,0,1,41-50,Male,East,10/02/2016
35754,1,1,0,1,41-50,Female,South,10/02/2016
35755,0,0,0,1,41-50,Female,West,10/02/2016
35756,1,0,0,1,21-30,Male,South,10/02/2016
35757,1,1,0,0,21-30,Male,West,10/02/2016
35758,1,0,1,0,31-40,Male,West,10/02/2016
35759,0,1,1,1,41-50,Female,East,10/02/2016
35760,0,1,0,1,31-40,Female,East,10/02/2016
35761,0,0,0,0,31-40,Male,East,10/02/2016
35762,0,0,0,1,31-40,Female,East,10/02/2016
35763,0,1,0,1,21-30,Female,East,10/02/2016
35764,0,0,0,1,21-30,Male,East,10/02/2016
35765,0,0,1,1,41-50,Female,South,10/02/2016
35766,0,0,1,1,31-40,Male,South,10/02/2016
35767,1,0,1,1,31-40,Male,North,10/02/2016
35768,0,0,1,1,31-40,Female,North,10/02/2016
35769,1,0,0,1,41-50,Male,West,10/02/2016
35770,0,0,0,0,21-30,Female,West,10/02/2016
35771,1,1,0,1,31-40,Female,North,10/02/2016
35772,0,1,1,0,31-40,Male,South,10/02/2016
35773,0,0,0,1,31-40,Female,East,10/02/2016
35774,1,0,0,0,21-30,Male,North,10/02/2016
35775,1,1,0,1,21-30,Male,North,10/02/2016
35776,1,1,0,1,31-40,Male,West,10/02/2016
35777,0,0,1,1,31-40,Female,South,10/02/2016
35778,0,0,0,1,31-40,Male,West,10/02/2016
35779,1,0,0,1,21-30,Male,West,10/02/2016
35780,0,0,0,1,41-50,Female,West,10/02/2016
35781,1,1,0,1,21-30,Male,West,10/02/2016
35782,0,0,0,1,41-50,Male,East,10/02/2016
35783,1,1,0,1,21-30,Female,South,10/02/2016
35784,0,1,1,1,41-50,Male,South,10/02/2016
35785,1,0,0,1,21-30,Female,East,10/02/2016
35786,1,0,1,0,21-30,Female,South,10/02/2016
35787,0,0,0,1,21-30,Male,South,10/02/2016
35788,1,0,0,1,31-40,Male,North,10/02/2016
35789,0,0,0,1,31-40,Male,North,10/02/2016
35790,0,0,1,1,31-40,Female,North,10/02/2016
35791,0,0,1,1,41-50,Female,North,10/02/2016
35792,0,1,1,1,21-30,Female,South,10/02/2016
35793,0,1,0,1,31-40,Female,East,10/02/2016
35794,1,1,0,0,21-30,Male,South,10/02/2016
35795,0,1,0,0,21-30,Male,North,10/02/2016
35796,1,1,1,1,41-50,Male,South,10/02/2016
35797,1,1,0,1,31-40,Female,North,10/02/2016
35798,1,1,0,1,21-30,Male,East,10/02/2016
35799,0,1,0,1,31-40,Male,North,10/02/2016
35800,1,1,1,1,21-30,Female,North,10/02/2016
35801,0,0,1,1,31-40,Female,South,10/02/2016
35802,1,1,0,1,41-50,Male,South,10/02/2016
35803,1,0,0,1,21-30,Male,East,10/02/2016
35804,1,1,0,1,41-50,Female,West,10/02/2016
35805,0,0,0,1,21-30,Female,West,10/02/2016
35806,1,1,0,1,31-40,Female,West,10/02/2016
35807,0,1,1,1,21-30,Male,West,10/02/2016
35808,1,1,0,0,21-30,Male,South,10/02/2016
35809,1,1,1,1,41-50,Male,East,10/02/2016
35810,1,1,0,0,31-40,Male,North,10/02/2016
35811,1,1,1,1,41-50,Female,South,10/02/2016
35812,1,1,0,0,21-30,Female,South,10/02/2016
35813,0,0,0,1,31-40,Female,South,10/02/2016
35814,1,0,1,0,21-30,Male,East,10/02/2016
35815,1,0,0,1,21-30,Male,West,10/02/2016
35816,0,0,0,1,21-30,Male,East,10/02/2016
35817,0,1,0,1,41-50,Female,West,10/02/2016
35818,0,0,0,1,21-30,Male,South,10/02/2016
35819,1,1,0,0,41-50,Female,North,10/02/2016
35820,0,1,0,0,21-30,Female,East,10/02/2016
35821,1,1,0,1,41-50,Female,North,10/02/2016
35822,1,1,0,1,31-40,Female,West,10/02/2016
35823,0,1,0,1,31-40,Female,East,10/02/2016
35824,0,0,0,1,31-40,Male,North,10/02/2016
35825,0,0,0,1,31-40,Female,South,10/02/2016
35826,0,0,0,1,41-50,Female,East,10/02/2016
35827,0,0,1,1,31-40,Female,North,10/02/2016
35828,1,0,0,0,41-50,Female,East,10/02/2016
35829,0,1,1,1,31-40,Female,North,10/02/2016
35830,1,1,1,1,41-50,Female,West,10/02/2016
35831,1,1,1,0,31-40,Male,North,10/02/2016
35832,1,0,0,1,41-50,Male,South,10/02/2016
35833,0,1,0,0,31-40,Female,North,10/02/2016
35834,0,0,0,1,21-30,Male,North,10/02/2016
35835,0,1,0,0,21-30,Male,East,10/02/2016
35836,1,1,0,1,41-50,Male,West,10/02/2016
35837,1,1,0,0,21-30,Female,South,10/02/2016
35838,1,1,0,0,41-50,Female,West,10/02/2016
35839,0,1,0,1,41-50,Female,East,10/02/2016
35840,0,0,0,1,31-40,Male,North,10/02/2016
35841,0,0,1,0,31-40,Male,South,10/02/2016
35842,0,1,0,1,41-50,Female,West,10/02/2016
35843,1,0,0,0,21-30,Male,South,10/02/2016
35844,1,1,0,1,41-50,Female,North,10/02/2016
35845,1,1,0,0,31-40,Male,South,10/02/2016
35846,1,0,1,1,31-40,Female,East,10/02/2016
35847,0,1,0,0,41-50,Female,North,10/02/2016
35848,0,0,1,0,31-40,Female,South,10/02/2016
35849,0,1,1,1,31-40,Female,South,10/02/2016
35850,0,1,0,1,41-50,Female,East,10/02/2016
35851,1,1,0,1,31-40,Female,North,10/02/2016
35852,1,0,1,1,31-40,Male,East,10/02/2016
35853,0,0,0,0,31-40,Male,East,10/02/2016
35854,0,0,0,0,31-40,Female,East,10/02/2016
35855,1,1,0,1,21-30,Male,East,10/02/2016
35856,0,0,0,0,31-40,Female,East,10/02/2016
35857,1,1,0,0,31-40,Female,West,10/02/2016
35858,1,0,0,0,21-30,Male,South,10/02/2016
35859,1,1,0,1,31-40,Female,East,10/02/2016
35860,0,0,0,1,41-50,Female,South,10/02/2016
35861,1,1,0,0,21-30,Female,North,10/02/2016
35862,1,0,0,1,21-30,Male,East,10/02/2016
35863,1,0,1,1,41-50,Female,West,10/02/2016
35864,1,1,0,1,21-30,Female,South,10/02/2016
35865,1,1,0,1,31-40,Male,West,10/02/2016
35866,0,0,0,1,41-50,Male,West,10/02/2016
35867,1,0,0,1,21-30,Male,East,10/02/2016
35868,0,1,1,1,21-30,Female,East,10/02/2016
35869,0,1,1,1,31-40,Female,South,10/02/2016
35870,0,1,0,0,31-40,Male,West,10/02/2016
35871,1,0,0,0,31-40,Female,West,10/02/2016
35872,1,1,1,1,41-50,Male,West,10/02/2016
35873,0,0,0,0,31-40,Male,North,10/02/2016
35874,1,1,0,1,21-30,Female,East,10/02/2016
35875,0,1,0,1,41-50,Female,East,10/02/2016
35876,0,1,0,1,21-30,Male,West,10/02/2016
35877,1,0,0,1,31-40,Female,North,10/02/2016
35878,1,0,0,0,21-30,Female,West,10/02/2016
35879,0,0,0,1,41-50,Male,South,10/02/2016
35880,1,0,1,1,41-50,Female,South,10/02/2016
35881,0,1,0,1,31-40,Male,East,10/02/2016
35882,0,0,0,1,21-30,Male,West,10/02/2016
35883,1,1,0,1,21-30,Female,West,10/02/2016
35884,1,1,0,0,21-30,Male,East,10/02/2016
35885,0,1,0,1,21-30,Male,South,10/02/2016
35886,1,0,0,1,21-30,Male,East,10/02/2016
35887,1,1,0,1,41-50,Female,West,10/02/2016
35888,1,0,1,1,21-30,Male,West,10/02/2016
35889,0,0,0,1,41-50,Female,South,10/02/2016
35890,1,0,0,1,21-30,Female,West,10/02/2016
35891,1,1,1,1,21-30,Male,West,10/02/2016
35892,1,1,0,1,41-50,Female,North,10/02/2016
35893,0,1,1,1,31-40,Female,South,10/02/2016
35894,1,0,0,0,41-50,Female,East,10/02/2016
35895,0,0,0,0,21-30,Male,South,10/02/2016
35896,1,1,1,1,41-50,Female,North,10/02/2016
35897,1,1,0,1,31-40,Male,South,10/02/2016
35898,0,0,0,0,41-50,Male,East,10/02/2016
35899,0,0,0,1,21-30,Female,East,10/02/2016
35900,1,0,1,0,21-30,Male,North,10/02/2016
35901,0,1,1,1,41-50,Male,South,10/02/2016
35902,0,0,0,0,21-30,Female,North,10/02/2016
35903,1,0,0,1,21-30,Male,West,11/02/2016
35904,0,0,0,1,31-40,Male,North,11/02/2016
35905,1,0,0,1,41-50,Female,East,11/02/2016
35906,1,0,0,0,21-30,Female,South,11/02/2016
35907,1,0,1,0,21-30,Male,West,11/02/2016
35908,0,0,0,0,41-50,Male,North,11/02/2016
35909,1,0,0,1,41-50,Male,West,11/02/2016
35910,1,1,0,1,31-40,Male,South,11/02/2016
35911,0,1,0,1,31-40,Female,North,11/02/2016
35912,0,0,0,1,41-50,Female,South,11/02/2016
35913,0,0,0,1,31-40,Female,West,11/02/2016
35914,1,1,0,0,31-40,Male,South,11/02/2016
35915,1,0,1,1,31-40,Male,West,11/02/2016
35916,0,0,0,1,31-40,Male,East,11/02/2016
35917,0,1,1,1,21-30,Male,West,11/02/2016
35918,0,1,0,1,21-30,Female,North,11/02/2016
35919,1,0,0,1,31-40,Male,South,11/02/2016
35920,1,0,1,1,21-30,Female,West,11/02/2016
35921,0,0,1,1,41-50,Male,East,11/02/2016
35922,1,1,0,0,41-50,Male,North,11/02/2016
35923,0,1,0,0,31-40,Female,East,11/02/2016
35924,0,1,1,1,31-40,Male,West,11/02/2016
35925,1,1,1,1,31-40,Female,North,11/02/2016
35926,1,0,0,0,21-30,Male,North,11/02/2016
35927,1,1,0,1,41-50,Female,North,11/02/2016
35928,1,0,0,1,31-40,Female,North,11/02/2016
35929,0,0,0,1,31-40,Female,West,11/02/2016
35930,0,0,1,1,31-40,Female,South,11/02/2016
35931,1,0,1,1,31-40,Female,South,11/02/2016
35932,0,1,0,1,41-50,Female,West,11/02/2016
35933,0,0,0,0,41-50,Male,North,11/02/2016
35934,0,0,0,1,21-30,Female,East,11/02/2016
35935,1,0,0,1,31-40,Male,East,11/02/2016
35936,0,1,1,1,21-30,Female,South,11/02/2016
35937,1,0,0,1,31-40,Female,West,11/02/2016
35938,1,0,0,1,21-30,Female,South,11/02/2016
35939,0,1,1,1,41-50,Female,South,11/02/2016
35940,0,1,0,0,31-40,Female,West,11/02/2016
35941,0,0,1,1,41-50,Female,West,11/02/2016
35942,0,0,0,0,21-30,Male,South,11/02/2016
35943,0,1,0,1,21-30,Male,South,11/02/2016
35944,0,1,0,1,41-50,Male,North,11/02/2016
35945,1,0,0,1,41-50,Male,South,11/02/2016
35946,0,1,0,0,31-40,Female,South,11/02/2016
35947,0,1,0,1,21-30,Male,East,11/02/2016
35948,0,0,0,1,21-30,Male,West,11/02/2016
35949,0,1,0,1,41-50,Male,South,11/02/2016
35950,1,0,0,1,41-50,Male,North,11/02/2016
35951,1,1,0,0,41-50,Female,West,11/02/2016
35952,1,1,0,1,31-40,Female,West,11/02/2016
35953,1,0,1,1,21-30,Male,East,11/02/2016
35954,1,0,0,1,41-50,Male,West,11/02/2016
35955,1,1,0,0,21-30,Female,North,11/02/2016
35956,1,1,0,1,41-50,Female,North,11/02/2016
35957,1,1,0,0,31-40,Male,South,11/02/2016
35958,0,1,0,0,41-50,Male,East,11/02/2016
35959,1,1,0,0,41-50,Male,West,11/02/2016
35960,1,0,0,1,41-50,Female,West,11/02/2016
35961,1,0,0,0,31-40,Male,North,11/02/2016
35962,1,1,0,1,21-30,Female,South,11/02/2016
35963,1,1,0,1,31-40,Male,South,11/02/2016
35964,0,1,0,0,31-40,Female,East,11/02/2016
35965,0,1,0,1,31-40,Female,East,11/02/2016
35966,1,0,1,1,21-30,Female,North,11/02/2016
35967,0,0,1,0,31-40,Male,North,11/02/2016
35968,1,1,1,0,41-50,Female,East,11/02/2016
35969,0,0,1,0,31-40,Male,East,11/02/2016
35970,1,1,0,1,21-30,Female,North,11/02/2016
35971,1,0,0,0,21-30,Male,West,11/02/2016
35972,1,1,0,0,21-30,Male,South,11/02/2016
35973,0,1,0,1,21-30,Male,North,11/02/2016
35974,1,0,0,1,31-40,Male,East,11/02/2016
35975,0,0,0,1,21-30,Female,West,11/02/2016
35976,0,0,0,0,41-50,Female,East,11/02/2016
35977,0,0,0,0,41-50,Female,South,11/02/2016
35978,1,1,0,0,41-50,Female,West,11/02/2016
35979,1,0,0,1,31-40,Male,West,11/02/2016
35980,1,0,0,0,41-50,Female,South,11/02/2016
35981,1,0,1,1,41-50,Male,South,11/02/2016
35982,0,1,0,1,31-40,Male,North,11/02/2016
35983,1,1,1,0,31-40,Female,West,11/02/2016
35984,0,0,0,1,41-50,Female,East,11/02/2016
35985,0,1,0,0,41-50,Female,West,11/02/2016
35986,0,1,0,1,41-50,Female,West,11/02/2016
35987,0,1,0,1,41-50,Male,South,11/02/2016
35988,1,0,0,1,21-30,Male,South,11/02/2016
35989,1,1,0,1,21-30,Male,South,11/02/2016
35990,0,1,1,1,21-30,Male,South,11/02/2016
35991,1,1,1,1,41-50,Male,South,11/02/2016
35992,1,0,0,1,31-40,Male,South,11/02/2016
35993,1,1,0,0,21-30,Male,South,11/02/2016
35994,1,0,1,0,41-50,Female,West,11/02/2016
35995,1,1,0,1,21-30,Female,West,11/02/2016
35996,1,1,1,0,31-40,Female,East,11/02/2016
35997,1,0,0,1,31-40,Male,East,11/02/2016
35998,1,1,0,1,21-30,Male,West,11/02/2016
35999,0,1,1,1,41-50,Male,East,11/02/2016
36000,0,1,1,1,31-40,Female,East,11/02/2016
36001,1,1,0,0,31-40,Female,West,11/02/2016
36002,0,1,1,0,31-40,Male,North,11/02/2016
36003,1,0,0,1,31-40,Female,North,11/02/2016
36004,1,1,0,1,31-40,Female,North,11/02/2016
36005,1,0,0,0,21-30,Female,East,11/02/2016
36006,0,0,1,1,41-50,Female,North,11/02/2016
36007,0,0,0,1,21-30,Female,South,11/02/2016
36008,0,1,0,1,21-30,Female,South,11/02/2016
36009,1,0,0,0,21-30,Male,East,11/02/2016
36010,0,0,0,0,31-40,Female,East,11/02/2016
36011,0,1,0,1,31-40,Male,West,11/02/2016
36012,1,0,1,1,41-50,Male,West,11/02/2016
36013,1,0,0,1,21-30,Female,West,11/02/2016
36014,0,1,1,0,31-40,Female,East,11/02/2016
36015,0,0,0,1,21-30,Male,South,11/02/2016
36016,1,0,0,1,41-50,Male,South,11/02/2016
36017,0,1,0,0,21-30,Female,South,11/02/2016
36018,1,1,0,1,21-30,Male,South,11/02/2016
36019,1,1,0,1,31-40,Male,East,11/02/2016
36020,0,0,1,0,41-50,Male,South,11/02/2016
36021,0,0,1,1,31-40,Female,South,11/02/2016
36022,0,0,0,1,21-30,Male,South,11/02/2016
36023,1,0,0,0,41-50,Male,East,11/02/2016
36024,1,0,1,1,41-50,Female,North,11/02/2016
36025,0,1,0,1,31-40,Female,North,11/02/2016
36026,0,1,0,0,41-50,Male,East,11/02/2016
36027,0,0,0,1,31-40,Female,East,11/02/2016
36028,0,1,1,1,21-30,Female,West,11/02/2016
36029,0,0,0,0,41-50,Male,West,11/02/2016
36030,1,1,0,0,41-50,Male,East,11/02/2016
36031,1,1,1,1,41-50,Male,South,11/02/2016
36032,0,1,0,1,31-40,Male,East,11/02/2016
36033,1,1,1,0,21-30,Female,South,11/02/2016
36034,1,0,0,1,41-50,Male,East,11/02/2016
36035,1,0,0,0,21-30,Female,East,11/02/2016
36036,1,1,0,1,41-50,Female,East,11/02/2016
36037,1,0,0,1,21-30,Male,South,11/02/2016
36038,0,1,0,1,31-40,Male,East,11/02/2016
36039,0,0,0,1,31-40,Female,West,11/02/2016
36040,1,0,0,1,31-40,Male,West,11/02/2016
36041,0,1,0,0,41-50,Male,North,11/02/2016
36042,0,0,0,0,21-30,Male,East,11/02/2016
36043,1,0,1,0,21-30,Male,East,11/02/2016
36044,0,1,0,1,31-40,Female,East,11/02/2016
36045,0,0,0,0,21-30,Female,North,11/02/2016
36046,0,1,1,0,31-40,Female,East,11/02/2016
36047,1,0,0,1,21-30,Male,East,11/02/2016
36048,0,0,0,1,31-40,Female,West,11/02/2016
36049,0,1,1,0,31-40,Female,North,11/02/2016
36050,0,1,1,0,41-50,Female,South,11/02/2016
36051,1,0,0,0,21-30,Male,West,11/02/2016
36052,1,1,0,1,31-40,Male,South,11/02/2016
36053,0,1,1,0,31-40,Female,East,11/02/2016
36054,0,1,0,1,41-50,Male,North,11/02/2016
36055,1,1,0,0,31-40,Female,North,11/02/2016
36056,1,1,1,0,31-40,Male,East,11/02/2016
36057,1,1,1,0,21-30,Female,East,11/02/2016
36058,0,0,0,1,31-40,Male,South,11/02/2016
36059,1,0,0,0,41-50,Female,East,11/02/2016
36060,0,1,1,1,21-30,Male,West,11/02/2016
36061,0,0,0,1,41-50,Male,North,11/02/2016
36062,1,1,1,1,41-50,Male,North,11/02/2016
36063,1,1,0,0,41-50,Male,South,11/02/2016
36064,1,1,1,1,21-30,Female,East,11/02/2016
36065,0,1,1,0,31-40,Female,West,11/02/2016
36066,0,1,0,0,31-40,Male,East,11/02/2016
36067,1,1,0,0,41-50,Female,West,11/02/2016
36068,0,1,0,1,31-40,Female,East,11/02/2016
36069,1,1,1,1,21-30,Male,West,11/02/2016
36070,1,0,1,1,41-50,Female,East,11/02/2016
36071,1,0,0,1,41-50,Male,East,11/02/2016
36072,0,0,0,1,41-50,Male,North,11/02/2016
36073,0,0,1,1,21-30,Female,West,11/02/2016
36074,0,0,0,1,41-50,Male,West,11/02/2016
36075,0,0,0,1,21-30,Male,West,12/02/2016
36076,1,0,0,0,41-50,Male,North,12/02/2016
36077,0,0,0,1,41-50,Female,North,12/02/2016
36078,1,0,1,1,41-50,Female,West,12/02/2016
36079,0,0,0,1,41-50,Male,West,12/02/2016
36080,1,1,1,1,21-30,Female,West,12/02/2016
36081,1,1,0,1,31-40,Male,North,12/02/2016
36082,0,1,0,0,31-40,Male,South,12/02/2016
36083,1,0,1,1,21-30,Female,South,12/02/2016
36084,1,0,0,1,41-50,Male,South,12/02/2016
36085,0,0,0,1,31-40,Male,West,12/02/2016
36086,0,1,0,0,31-40,Male,South,12/02/2016
36087,1,0,1,1,31-40,Female,West,12/02/2016
36088,0,1,0,1,41-50,Male,West,12/02/2016
36089,0,1,0,0,41-50,Female,South,12/02/2016
36090,1,0,0,1,21-30,Female,West,12/02/2016
36091,1,0,0,1,41-50,Female,South,12/02/2016
36092,0,0,0,1,31-40,Male,West,12/02/2016
36093,0,0,0,1,21-30,Male,West,12/02/2016
36094,0,1,0,1,21-30,Male,West,12/02/2016
36095,1,0,0,0,31-40,Female,West,12/02/2016
36096,1,0,0,1,31-40,Male,North,12/02/2016
36097,1,0,1,1,31-40,Female,East,12/02/2016
36098,1,1,0,0,21-30,Female,North,12/02/2016
36099,1,0,0,0,41-50,Male,North,12/02/2016
36100,1,1,0,0,41-50,Female,West,12/02/2016
36101,1,0,0,0,41-50,Male,West,12/02/2016
36102,1,1,0,1,31-40,Female,East,12/02/2016
36103,1,1,1,0,41-50,Female,South,12/02/2016
36104,1,1,0,0,31-40,Male,West,12/02/2016
36105,1,0,1,0,41-50,Female,West,12/02/2016
36106,1,0,0,1,31-40,Female,East,12/02/2016
36107,0,0,1,1,31-40,Male,West,12/02/2016
36108,1,1,0,1,31-40,Female,East,12/02/2016
36109,1,1,0,1,31-40,Female,West,12/02/2016
36110,0,0,0,1,21-30,Male,South,12/02/2016
36111,1,1,1,1,41-50,Female,North,12/02/2016
36112,0,1,1,0,41-50,Female,South,12/02/2016
36113,1,1,1,1,41-50,Male,South,12/02/2016
36114,1,1,0,1,21-30,Female,East,12/02/2016
36115,0,0,0,0,41-50,Female,West,12/02/2016
36116,0,0,0,1,41-50,Female,West,12/02/2016
36117,1,1,1,0,41-50,Male,East,12/02/2016
36118,0,1,0,0,41-50,Male,North,12/02/2016
36119,0,0,0,0,21-30,Female,North,12/02/2016
36120,1,1,0,0,21-30,Female,South,12/02/2016
36121,0,0,0,1,31-40,Male,West,12/02/2016
36122,0,0,0,1,31-40,Female,North,12/02/2016
36123,0,1,0,1,31-40,Female,South,12/02/2016
36124,0,1,0,1,41-50,Female,North,12/02/2016
36125,0,0,0,0,41-50,Male,East,12/02/2016
36126,0,1,0,0,31-40,Male,East,12/02/2016
36127,1,1,0,1,21-30,Female,East,12/02/2016
36128,1,0,0,0,31-40,Male,North,12/02/2016
36129,0,1,1,1,21-30,Female,West,12/02/2016
36130,0,1,0,0,21-30,Female,West,12/02/2016
36131,0,1,0,1,31-40,Female,West,12/02/2016
36132,1,1,0,1,21-30,Male,East,12/02/2016
36133,0,0,0,1,31-40,Female,East,12/02/2016
36134,0,1,0,1,31-40,Female,South,12/02/2016
36135,0,1,0,1,21-30,Male,North,12/02/2016
36136,0,1,0,1,21-30,Female,East,12/02/2016
36137,0,1,0,1,31-40,Female,East,12/02/2016
36138,1,1,0,0,31-40,Male,East,12/02/2016
36139,0,0,0,0,21-30,Male,South,12/02/2016
36140,0,0,0,0,31-40,Female,North,12/02/2016
36141,1,1,0,1,41-50,Female,West,12/02/2016
36142,0,0,0,0,31-40,Female,South,12/02/2016
36143,1,1,1,1,31-40,Female,West,12/02/2016
36144,0,0,1,0,41-50,Female,East,12/02/2016
36145,1,1,0,0,31-40,Male,West,12/02/2016
