id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,KPI - METRIC5,Age,Gender,Region,Date
34531,1,1,1,1,1,31-40,Female,South,24/12/2015
34532,1,1,1,0,0,31-40,Female,East,23/12/2016
34533,0,1,1,1,0,21-30,Female,West,16/04/2016
34534,0,1,1,1,1,21-30,Male,East,17/11/2015
34535,0,1,0,1,1,21-30,Female,North,24/07/2016
34536,0,1,0,1,0,31-40,Male,East,18/02/2015
34537,0,0,1,1,0,21-30,Male,East,11/01/2015
34538,1,1,0,1,0,41-50,Female,West,24/09/2016
34539,0,1,1,1,0,41-50,Male,East,10/04/2015
34540,0,1,0,1,1,31-40,Female,West,22/04/2016
34541,0,1,0,1,1,41-50,Female,North,19/02/2016
34542,0,1,0,1,0,31-40,Female,North,22/10/2015
34543,1,1,0,1,0,31-40,Female,North,23/05/2015
34544,1,1,0,0,0,21-30,Male,West,23/08/2016
34545,1,1,0,1,1,31-40,Male,West,23/04/2015
34546,0,1,1,0,1,41-50,Male,North,21/05/2015
34547,0,1,0,1,1,41-50,Female,East,19/08/2015
34548,0,1,1,1,1,41-50,Female,West,20/07/2016
34549,1,1,1,1,0,21-30,Female,South,11/11/2016
34550,0,1,0,1,0,31-40,Female,North,16/02/2015
34551,0,1,0,1,1,41-50,Female,West,13/04/2016
34552,0,1,1,1,0,21-30,Female,West,22/11/2016
34553,1,1,0,1,0,41-50,Male,South,16/11/2015
34554,1,1,1,1,0,31-40,Female,East,12/12/2015
34555,0,1,1,1,1,21-30,Male,North,19/10/2015
34556,1,1,0,1,1,31-40,Female,East,15/02/2015
34557,0,0,1,1,1,41-50,Male,East,25/12/2015
34558,0,0,0,0,0,31-40,Female,South,12/03/2016
34559,0,1,0,0,1,41-50,Female,South,15/08/2015
34560,1,1,1,0,1,21-30,Female,East,10/10/2015
34561,1,1,1,0,0,21-30,Female,South,17/11/2015
34562,0,1,0,1,1,41-50,Male,East,25/04/2016
34563,1,1,1,1,1,41-50,Female,West,13/03/2016
34564,1,0,0,1,0,31-40,Male,North,13/04/2015
34565,0,1,1,0,0,31-40,Female,West,19/07/2016
34566,1,1,0,1,0,31-40,Male,West,16/12/2016
34567,0,1,1,1,0,21-30,Male,West,17/11/2015
34568,1,0,0,1,0,31-40,Female,South,16/05/2015
34569,0,1,0,0,0,41-50,Female,West,21/12/2016
34570,0,0,1,1,0,21-30,Female,West,23/11/2016
34571,1,1,0,0,1,41-50,Female,South,12/02/2015
34572,1,1,0,1,1,21-30,Male,South,14/01/2015
34573,1,1,0,1,0,31-40,Male,South,22/02/2015
34574,1,1,1,1,0,21-30,Female,North,10/06/2016
34575,0,1,1,1,1,31-40,Male,East,24/05/2016
34576,0,1,1,0,1,41-50,Male,East,13/04/2016
34577,1,1,1,1,0,21-30,Female,South,16/11/2015
34578,1,1,0,1,1,31-40,Male,North,13/10/2016
34579,1,0,1,1,1,41-50,Female,East,23/01/2015
34580,0,0,1,1,0,31-40,Female,East,13/12/2016
34581,1,1,1,1,1,41-50,Male,East,14/01/2015
34582,0,1,1,0,0,31-40,Female,West,14/09/2015
34583,0,1,1,1,0,21-30,Female,North,17/03/2015
34584,1,1,0,1,0,41-50,Male,South,24/03/2015
34585,0,1,1,1,0,31-40,Female,West,22/10/2015
34586,0,1,1,1,1,31-40,Male,South,23/11/2016
34587,1,1,0,1,0,21-30,Female,East,14/06/2016
34588,1,1,0,0,0,41-50,Female,East,13/02/2015
34589,1,1,0,0,1,31-40,Male,West,25/07/2015
34590,1,0,0,0,0,41-50,Male,East,17/02/2016
34591,1,1,0,0,0,31-40,Female,West,14/08/2015
34592,1,1,0,1,1,31-40,Male,West,13/11/2016
34593,0,0,0,1,0,41-50,Female,North,20/02/2016
34594,1,1,1,1,0,31-40,Male,East,10/05/2015
34595,1,1,0,1,0,41-50,Female,South,16/02/2016
34596,1,1,0,1,1,41-50,Male,South,25/11/2016
34597,0,1,1,1,1,21-30,Male,South,13/10/2016
34598,0,1,1,1,0,31-40,Male,North,21/03/2015
34599,0,1,1,0,0,41-50,Male,South,23/04/2015
34600,0,1,0,1,0,41-50,Male,East,18/05/2016
34601,0,1,1,1,1,21-30,Male,West,11/08/2016
34602,0,1,0,1,0,41-50,Male,North,10/05/2016
34603,0,1,1,1,1,41-50,Female,South,22/05/2015
34604,1,1,0,1,1,21-30,Female,East,16/04/2016
34605,1,1,1,1,0,31-40,Male,North,11/06/2015
34606,1,1,0,1,0,41-50,Male,West,16/03/2015
34607,0,1,1,0,0,41-50,Male,North,14/01/2015
34608,0,0,0,1,1,41-50,Female,South,19/10/2016
34609,1,1,1,1,0,31-40,Male,North,20/06/2016
34610,1,1,0,1,1,31-40,Female,North,25/03/2016
34611,0,1,1,0,0,21-30,Female,East,18/04/2016
34612,0,1,0,1,1,21-30,Female,South,20/05/2016
34613,0,1,1,1,1,21-30,Male,West,20/08/2015
34614,0,1,1,1,0,41-50,Male,North,25/01/2016
34615,1,0,0,0,1,41-50,Female,East,12/05/2015
34616,1,1,1,1,1,41-50,Male,North,23/08/2016
34617,0,1,1,0,1,21-30,Female,East,13/10/2015
34618,0,1,0,0,1,21-30,Male,West,20/02/2015
34619,1,1,1,1,1,31-40,Female,South,21/05/2016
34620,1,1,0,0,1,41-50,Male,South,22/01/2015
34621,0,1,0,1,1,21-30,Male,East,12/11/2016
34622,0,1,1,1,0,21-30,Female,East,22/06/2015
34623,1,1,0,1,1,41-50,Male,East,24/11/2016
34624,0,0,1,1,1,41-50,Male,West,24/09/2015
34625,1,1,0,1,0,21-30,Male,West,10/02/2015
34626,0,1,1,1,0,31-40,Male,North,21/09/2015
34627,0,1,1,1,1,41-50,Male,South,15/01/2016
34628,0,0,0,1,0,31-40,Male,South,20/11/2015
34629,1,1,0,1,0,21-30,Male,South,18/01/2015
34630,1,0,0,1,1,31-40,Male,West,12/04/2016
34631,0,0,1,1,1,41-50,Male,South,25/09/2015
34632,0,1,1,1,0,31-40,Female,East,25/02/2016
34633,1,1,0,1,1,31-40,Male,West,18/12/2015
34634,1,1,0,1,0,21-30,Male,East,11/04/2015
34635,0,0,0,0,1,41-50,Male,South,18/06/2015
34636,1,1,1,1,0,31-40,Male,North,16/04/2016
34637,1,1,1,0,1,41-50,Male,South,22/10/2016
34638,0,0,1,1,0,41-50,Female,North,20/11/2016
34639,0,1,1,0,1,21-30,Male,West,16/04/2016
34640,0,1,1,1,0,21-30,Male,South,12/11/2016
34641,1,0,1,1,0,41-50,Female,South,15/09/2016
34642,1,1,0,1,1,41-50,Male,East,11/07/2016
34643,0,1,1,1,1,21-30,Male,West,20/03/2015
34644,1,1,0,1,0,31-40,Male,North,17/05/2015
34645,1,0,1,1,1,21-30,Female,South,22/05/2016
34646,1,1,0,1,0,41-50,Female,North,22/10/2015
34647,0,1,1,1,0,21-30,Female,West,11/03/2016
34648,0,1,0,1,1,21-30,Female,South,21/04/2016
34649,0,0,1,1,0,41-50,Female,West,20/03/2016
34650,0,1,1,0,0,21-30,Male,West,13/02/2016
34651,1,0,1,1,1,31-40,Male,North,20/08/2015
34652,0,1,0,1,0,21-30,Female,South,22/11/2015
34653,1,1,1,0,1,31-40,Male,West,10/02/2015
34654,1,1,0,1,0,21-30,Male,West,12/07/2016
34655,1,1,0,1,1,21-30,Male,East,15/08/2015
34656,0,1,0,1,1,31-40,Female,East,16/11/2016
34657,1,0,0,1,1,41-50,Male,West,18/03/2015
34658,1,1,0,1,1,31-40,Male,South,20/04/2016
34659,0,1,1,1,1,41-50,Male,East,17/10/2016
34660,1,1,0,0,0,41-50,Female,East,25/08/2015
34661,0,1,1,1,1,21-30,Female,North,16/06/2016
34662,1,1,0,1,1,41-50,Male,North,25/06/2016
34663,1,1,0,0,1,21-30,Male,South,15/03/2016
34664,1,0,1,1,1,41-50,Male,West,19/09/2015
34665,0,1,0,0,0,31-40,Male,North,20/10/2016
34666,0,0,0,1,0,31-40,Female,North,21/08/2015
34667,1,1,1,0,0,31-40,Male,West,17/05/2016
34668,1,1,0,1,0,31-40,Female,South,21/09/2016
34669,0,1,0,1,1,41-50,Female,North,15/12/2015
34670,0,1,1,1,1,41-50,Male,North,10/07/2015
34671,1,1,0,1,0,21-30,Male,South,20/01/2016
34672,0,1,1,1,0,41-50,Male,South,18/07/2016
34673,0,1,0,0,0,41-50,Female,West,10/09/2015
34674,0,1,0,0,0,41-50,Female,North,11/12/2016
34675,0,1,1,0,0,21-30,Male,West,10/08/2016
34676,0,1,1,1,1,21-30,Female,North,17/08/2015
34677,0,1,0,1,0,21-30,Female,East,18/05/2015
34678,0,0,0,1,0,41-50,Male,North,13/05/2016
34679,1,1,1,1,1,21-30,Male,North,20/03/2015
34680,1,1,0,0,1,21-30,Female,South,23/07/2015
34681,0,1,1,1,0,31-40,Female,West,15/09/2015
34682,1,0,0,1,1,41-50,Female,East,10/08/2016
34683,0,1,1,1,1,31-40,Male,North,20/03/2016
34684,1,1,1,0,0,21-30,Female,East,24/08/2015
34685,1,1,1,0,0,41-50,Female,North,15/01/2016
34686,1,1,1,1,1,21-30,Female,North,24/04/2016
34687,1,1,0,1,0,31-40,Male,North,22/09/2015
34688,1,1,1,1,0,21-30,Male,North,18/12/2015
34689,0,0,1,1,1,41-50,Male,North,14/11/2015
34690,1,0,1,1,1,41-50,Female,North,16/09/2015
34691,1,1,0,1,0,41-50,Female,East,23/01/2016
34692,1,1,0,1,0,41-50,Male,South,21/06/2016
34693,0,1,0,1,1,41-50,Male,West,20/04/2016
34694,0,0,1,1,0,21-30,Male,North,21/04/2015
34695,0,1,0,1,0,31-40,Female,North,25/10/2016
34696,0,0,0,1,1,31-40,Female,West,25/05/2016
34697,1,1,1,0,1,31-40,Male,East,22/02/2016
34698,0,1,0,1,0,41-50,Female,West,16/05/2016
34699,0,1,0,1,1,31-40,Female,South,21/02/2015
34700,0,1,0,1,1,21-30,Male,South,22/04/2016
34701,1,1,1,1,0,41-50,Female,South,17/05/2016
34702,0,1,1,1,1,21-30,Male,East,20/02/2016
34703,1,1,1,0,1,31-40,Male,West,12/12/2016
34704,0,1,1,1,1,21-30,Male,East,10/06/2016
34705,0,1,1,1,0,31-40,Female,North,22/11/2016
34706,1,1,0,1,0,41-50,Female,South,25/08/2015
34707,1,1,1,0,1,21-30,Female,South,19/10/2016
34708,0,0,1,1,1,21-30,Male,South,13/04/2015
34709,0,1,1,1,1,41-50,Female,East,22/10/2016
34710,1,0,0,1,1,31-40,Male,East,21/03/2015
34711,1,1,0,1,0,41-50,Male,East,24/07/2016
34712,1,1,1,1,1,21-30,Female,South,17/08/2016
34713,1,0,1,1,0,31-40,Male,South,14/06/2016
34714,0,1,1,1,0,41-50,Male,West,13/02/2016
34715,0,1,1,1,0,21-30,Male,West,14/08/2016
34716,0,1,0,1,0,21-30,Male,East,15/11/2016
34717,0,1,1,1,1,31-40,Female,East,16/05/2015
34718,0,1,1,1,1,41-50,Female,West,11/01/2016
34719,0,0,1,1,1,21-30,Female,South,13/02/2016
34720,1,1,1,1,1,41-50,Male,North,20/04/2016
34721,0,1,0,1,1,21-30,Male,East,21/02/2015
34722,0,1,0,1,0,21-30,Female,South,11/06/2015
34723,1,1,1,1,0,21-30,Male,West,24/02/2016
34724,0,1,1,1,0,41-50,Female,West,22/06/2015
34725,0,1,1,1,0,41-50,Male,East,25/02/2015
34726,1,1,0,0,0,31-40,Male,West,16/12/2016
34727,1,1,0,1,1,21-30,Male,North,23/03/2016
34728,1,1,1,1,0,31-40,Female,North,11/01/2016
34729,1,1,0,1,1,31-40,Female,West,25/08/2016
34730,1,1,1,1,0,21-30,Male,West,24/05/2015
34731,0,1,0,1,1,41-50,Female,East,25/05/2015
34732,1,0,1,0,0,41-50,Female,East,11/06/2016
34733,1,0,0,1,1,21-30,Male,East,10/05/2016
34734,1,1,0,1,0,21-30,Female,North,16/11/2016
34735,1,0,1,1,0,31-40,Female,East,24/01/2015
34736,0,1,0,0,0,31-40,Female,North,20/10/2016
34737,1,1,0,1,0,41-50,Male,South,25/09/2015
34738,1,1,1,1,1,41-50,Female,South,19/05/2016
34739,0,1,1,0,1,21-30,Male,North,15/05/2015
34740,1,1,1,1,0,31-40,Male,South,11/04/2015
34741,1,1,1,1,1,31-40,Female,West,25/05/2015
34742,0,1,0,1,0,21-30,Male,South,24/06/2015
34743,0,1,1,1,0,31-40,Male,West,11/06/2015
34744,1,1,1,1,1,41-50,Female,North,10/03/2016
34745,0,0,1,1,1,41-50,Male,North,17/01/2016
34746,0,1,1,1,1,41-50,Female,West,25/09/2015
34747,0,1,1,1,0,31-40,Male,North,23/07/2015
34748,1,1,0,0,0,21-30,Female,South,15/06/2016
34749,1,0,1,0,0,41-50,Male,West,22/02/2016
34750,0,1,1,1,1,21-30,Male,West,15/10/2015
34751,1,1,1,1,1,31-40,Male,West,15/05/2015
34752,0,1,1,1,0,31-40,Male,East,24/07/2016
34753,1,1,1,1,1,21-30,Female,East,13/03/2015
34754,0,1,1,1,0,31-40,Male,West,25/02/2015
34755,0,1,0,1,1,41-50,Male,South,14/06/2016
34756,0,1,0,0,1,31-40,Female,West,11/04/2016
34757,0,1,1,1,1,31-40,Female,North,19/05/2015
34758,0,1,0,1,0,41-50,Female,North,11/04/2016
34759,1,1,1,0,0,41-50,Male,South,19/06/2016
34760,1,1,1,1,0,31-40,Male,East,16/05/2015
34761,0,0,0,1,0,21-30,Male,South,16/08/2016
34762,0,1,0,1,1,41-50,Male,West,15/03/2016
34763,0,1,0,1,0,41-50,Female,North,18/08/2015
34764,1,1,0,1,1,31-40,Female,East,19/08/2016
34765,1,0,0,1,1,31-40,Male,South,14/10/2015
34766,0,0,0,1,1,31-40,Female,West,23/07/2016
34767,0,1,0,1,0,41-50,Male,West,18/07/2015
34768,0,1,1,1,0,41-50,Female,West,21/03/2015
34769,0,0,0,1,1,31-40,Male,East,15/01/2015
34770,1,1,1,1,0,41-50,Female,South,10/04/2016
34771,1,0,1,1,0,41-50,Male,East,11/06/2015
34772,1,1,1,1,1,21-30,Male,West,17/10/2015
34773,1,1,0,1,0,41-50,Female,South,22/09/2016
34774,1,1,1,1,1,31-40,Male,South,10/03/2016
34775,1,1,0,1,0,41-50,Female,South,19/04/2015
34776,1,0,1,1,1,21-30,Male,South,21/11/2016
34777,0,1,0,1,1,31-40,Female,West,19/08/2016
34778,0,1,0,0,1,21-30,Male,North,25/01/2015
34779,0,1,1,1,0,31-40,Male,West,15/08/2016
34780,1,1,0,1,1,21-30,Male,West,25/12/2015
34781,0,0,0,0,1,41-50,Female,East,15/10/2015
34782,0,1,1,1,0,31-40,Male,South,14/02/2016
34783,0,1,0,0,0,21-30,Male,South,14/04/2016
34784,1,1,1,1,0,41-50,Female,South,21/06/2015
34785,1,1,0,1,1,21-30,Female,East,13/07/2016
34786,0,1,0,0,0,31-40,Female,North,11/07/2015
34787,0,1,0,1,1,41-50,Female,South,11/01/2016
34788,1,1,0,1,0,31-40,Female,South,20/07/2016
34789,0,0,1,1,0,21-30,Female,North,25/12/2015
34790,1,1,0,1,0,41-50,Female,East,15/04/2016
34791,1,0,1,1,1,21-30,Male,North,13/04/2016
34792,0,1,1,1,0,21-30,Male,South,25/01/2016
34793,0,1,0,1,1,31-40,Male,South,14/12/2015
34794,0,0,0,1,1,41-50,Female,South,22/12/2015
34795,1,0,0,1,1,41-50,Female,North,11/12/2016
34796,0,1,0,1,0,21-30,Female,West,22/04/2015
34797,1,1,0,1,1,41-50,Female,East,14/07/2015
34798,0,1,1,1,0,41-50,Female,South,17/12/2015
34799,1,1,0,1,1,41-50,Male,East,22/01/2016
34800,0,1,1,1,0,21-30,Male,East,10/02/2016
34801,0,1,1,1,0,41-50,Female,West,23/12/2015
34802,0,0,1,1,0,21-30,Female,West,12/02/2015
34803,1,1,0,1,0,21-30,Male,East,13/04/2016
34804,1,1,0,1,1,31-40,Male,South,24/07/2016
34805,1,1,1,1,0,21-30,Female,East,10/06/2015
34806,1,1,1,1,0,31-40,Female,West,12/04/2016
34807,1,1,1,1,1,31-40,Female,South,24/07/2015
34808,1,1,0,0,1,41-50,Female,West,22/10/2016
34809,1,1,1,0,1,41-50,Male,South,22/07/2016
34810,0,1,0,1,0,21-30,Male,South,18/02/2015
34811,1,1,1,0,1,31-40,Female,East,20/01/2016
34812,0,1,0,1,1,31-40,Male,North,25/06/2016
34813,1,1,1,0,1,41-50,Female,North,20/09/2015
34814,0,1,1,1,0,21-30,Female,South,13/04/2016
34815,0,0,0,1,1,21-30,Female,East,16/08/2015
34816,0,1,0,1,1,41-50,Male,East,18/07/2015
34817,0,0,1,1,0,41-50,Female,West,10/05/2015
34818,0,1,1,1,1,31-40,Male,East,13/10/2015
34819,1,1,0,0,0,31-40,Female,East,12/09/2016
34820,1,1,0,0,0,41-50,Female,East,18/06/2016
34821,0,1,1,1,0,21-30,Male,South,10/03/2015
34822,0,1,1,0,0,41-50,Male,East,10/07/2015
34823,0,1,1,1,1,21-30,Female,North,12/04/2015
34824,0,1,0,0,1,21-30,Male,East,12/05/2015
34825,0,1,1,0,0,21-30,Male,North,18/12/2016
34826,0,0,0,0,0,21-30,Male,East,24/07/2016
34827,1,1,0,1,1,41-50,Male,West,20/07/2016
34828,1,1,1,1,1,31-40,Male,South,13/05/2015
34829,1,1,0,1,1,31-40,Female,West,20/08/2015
34830,1,0,1,1,1,21-30,Male,North,20/03/2015
34831,0,1,0,1,1,31-40,Female,East,12/04/2016
34832,1,1,0,1,0,41-50,Male,South,13/04/2016
34833,1,1,1,1,1,31-40,Female,West,24/05/2016
34834,0,0,1,1,0,21-30,Male,South,16/03/2016
34835,0,1,0,1,1,31-40,Male,West,12/09/2016
34836,1,1,1,1,1,21-30,Female,West,17/02/2015
34837,0,1,0,1,1,41-50,Male,North,24/04/2016
34838,0,1,1,1,0,21-30,Male,North,23/06/2016
34839,0,1,0,1,1,41-50,Male,West,19/04/2015
34840,1,1,1,0,0,21-30,Male,South,12/01/2016
34841,0,1,1,0,0,21-30,Female,East,17/03/2015
34842,1,0,1,1,1,41-50,Female,North,13/03/2015
34843,1,1,1,1,0,21-30,Male,South,23/03/2016
34844,1,1,0,1,0,41-50,Female,East,23/05/2015
34845,1,1,0,1,0,21-30,Male,North,10/06/2015
34846,0,1,0,1,1,31-40,Female,South,21/06/2016
34847,0,1,0,1,1,21-30,Female,North,11/05/2015
34848,1,0,0,1,0,31-40,Male,North,14/06/2016
34849,0,0,0,1,0,31-40,Male,North,15/09/2016
34850,0,1,0,1,0,21-30,Male,East,18/12/2015
34851,1,1,0,0,1,31-40,Male,North,21/03/2016
34852,0,1,1,1,0,21-30,Female,West,21/03/2016
34853,1,1,1,1,1,31-40,Female,North,12/01/2015
34854,1,1,1,0,0,41-50,Female,West,24/01/2016
34855,1,1,0,1,0,21-30,Male,South,10/04/2015
34856,0,0,0,0,1,31-40,Female,North,25/02/2016
34857,1,1,0,1,0,41-50,Male,North,25/11/2016
34858,1,0,1,0,1,31-40,Male,South,10/03/2015
34859,0,0,1,1,0,41-50,Male,East,17/12/2015
34860,1,0,0,1,0,31-40,Male,South,17/05/2015
34861,0,1,1,1,0,21-30,Male,West,14/03/2015
34862,1,1,1,1,1,41-50,Male,South,11/08/2015
34863,1,1,1,1,1,31-40,Female,East,10/02/2016
34864,0,1,0,1,0,41-50,Female,East,12/06/2015
34865,1,1,1,0,0,31-40,Male,West,18/11/2016
34866,1,1,1,1,0,21-30,Male,South,22/10/2016
34867,0,1,0,0,1,21-30,Female,East,19/03/2015
34868,1,1,0,1,0,41-50,Male,South,17/03/2016
34869,0,1,0,1,1,21-30,Male,North,23/09/2016
34870,1,1,0,1,1,31-40,Male,North,23/07/2015
34871,0,1,0,0,0,31-40,Male,East,14/08/2015
34872,0,1,1,1,0,21-30,Male,North,14/07/2015
34873,1,1,1,0,0,41-50,Female,West,20/08/2016
34874,0,0,1,1,0,31-40,Female,North,24/05/2015
34875,0,0,0,1,1,41-50,Male,North,17/07/2016
34876,0,1,1,1,1,31-40,Female,West,13/04/2015
34877,1,0,0,1,1,21-30,Male,East,18/07/2016
34878,1,0,1,0,0,31-40,Male,North,13/07/2015
34879,0,1,0,1,1,21-30,Female,North,16/09/2016
34880,1,1,1,1,1,31-40,Male,West,17/09/2016
34881,1,1,1,0,0,21-30,Female,North,18/09/2015
34882,0,1,1,1,0,31-40,Female,East,20/11/2015
34883,1,1,1,1,1,31-40,Female,West,20/09/2016
34884,1,1,0,1,0,41-50,Female,West,13/09/2015
34885,0,1,1,1,0,21-30,Female,East,17/05/2015
34886,1,1,0,1,1,41-50,Female,South,12/04/2016
34887,1,1,1,0,1,41-50,Female,East,22/07/2015
34888,1,1,0,1,0,41-50,Female,North,22/06/2016
34889,0,1,1,1,0,21-30,Female,North,19/05/2016
34890,1,0,0,1,0,21-30,Female,North,20/12/2015
34891,0,1,0,1,1,31-40,Female,North,16/08/2015
34892,1,1,0,1,1,31-40,Male,East,23/07/2016
34893,1,1,1,1,0,21-30,Male,South,17/03/2016
34894,0,1,0,1,0,41-50,Female,West,14/04/2016
34895,1,1,0,1,0,41-50,Male,East,24/08/2015
34896,1,0,1,1,1,41-50,Male,North,14/05/2015
34897,0,1,1,1,1,41-50,Female,South,22/11/2015
34898,1,1,0,1,0,21-30,Female,West,22/05/2016
34899,1,1,1,1,0,41-50,Female,East,14/07/2016
34900,1,0,1,0,0,21-30,Male,West,14/04/2016
34901,1,1,0,1,1,31-40,Female,West,15/04/2015
34902,1,1,1,1,1,31-40,Female,West,24/09/2015
34903,1,1,1,1,0,21-30,Female,South,24/02/2016
34904,0,1,1,1,1,21-30,Female,South,23/10/2015
34905,0,0,0,1,1,41-50,Male,South,25/02/2015
34906,1,1,0,1,0,41-50,Female,South,25/12/2015
34907,0,1,1,0,0,21-30,Male,West,19/11/2015
34908,0,0,0,1,1,41-50,Male,South,21/02/2016
34909,1,1,0,0,0,21-30,Female,North,11/03/2015
34910,1,1,0,1,1,31-40,Female,East,24/11/2016
34911,0,1,1,1,0,31-40,Male,South,17/03/2016
34912,0,1,0,0,1,21-30,Male,North,12/02/2016
34913,0,1,1,1,1,41-50,Male,East,13/04/2015
34914,0,1,1,1,0,41-50,Female,East,13/08/2015
34915,1,1,0,1,0,21-30,Female,North,20/05/2015
34916,0,1,1,1,0,31-40,Male,South,16/01/2016
34917,0,1,0,1,1,21-30,Male,East,23/09/2015
34918,0,1,0,0,0,21-30,Male,West,19/09/2016
34919,1,1,0,1,0,31-40,Female,North,19/04/2015
34920,0,1,0,1,0,31-40,Male,South,20/05/2015
34921,1,1,1,1,1,31-40,Male,South,18/04/2015
34922,0,1,1,1,1,21-30,Male,South,20/10/2016
34923,1,1,0,1,1,41-50,Female,West,17/02/2015
34924,1,1,1,1,1,41-50,Female,East,11/05/2016
34925,0,1,0,1,0,21-30,Male,West,11/12/2015
34926,0,1,0,1,1,41-50,Female,North,18/03/2015
34927,1,1,1,1,1,41-50,Female,East,14/12/2016
34928,0,1,0,1,0,31-40,Female,South,17/04/2015
34929,1,1,1,1,1,41-50,Female,West,21/09/2015
34930,0,1,0,1,1,41-50,Female,East,12/04/2015
34931,1,0,0,1,0,21-30,Male,South,21/10/2016
34932,1,1,1,1,1,21-30,Male,North,10/09/2016
34933,1,1,0,1,0,21-30,Female,East,25/04/2016
34934,0,1,0,1,0,21-30,Female,West,20/06/2016
34935,1,1,1,1,1,31-40,Female,West,19/09/2015
34936,1,0,1,1,0,21-30,Female,South,14/11/2015
34937,0,1,1,1,0,41-50,Male,East,14/09/2015
34938,1,1,1,1,1,41-50,Male,North,23/03/2016
34939,1,1,1,1,1,41-50,Female,West,10/07/2015
34940,0,0,1,0,1,21-30,Male,South,13/09/2016
34941,0,1,0,1,0,41-50,Female,South,12/02/2016
34942,0,1,1,1,1,31-40,Female,South,22/02/2016
34943,0,1,0,1,0,41-50,Male,West,25/11/2015
34944,1,1,1,1,0,31-40,Female,West,16/08/2016
34945,1,1,1,1,0,31-40,Male,East,12/01/2016
34946,1,1,0,1,1,31-40,Male,East,15/06/2016
34947,1,1,1,0,1,41-50,Male,West,14/06/2015
34948,1,1,0,1,1,41-50,Male,West,21/11/2016
34949,0,0,0,1,0,31-40,Female,North,25/12/2016
34950,0,1,0,0,1,41-50,Female,North,23/02/2015
34951,1,1,0,1,0,41-50,Female,South,14/01/2015
34952,1,1,0,1,0,31-40,Female,East,10/07/2016
34953,1,1,0,1,0,21-30,Male,North,22/02/2016
34954,0,0,1,1,0,31-40,Female,North,19/12/2015
34955,0,1,0,1,0,21-30,Female,East,19/12/2016
34956,0,1,0,1,0,41-50,Male,West,17/10/2016
34957,1,1,0,1,1,41-50,Female,West,15/11/2015
34958,0,0,1,1,1,21-30,Female,North,18/10/2015
34959,1,1,0,1,1,21-30,Female,East,24/02/2016
34960,0,0,1,0,0,31-40,Female,South,21/09/2015
34961,1,1,0,1,1,21-30,Female,West,25/09/2015
34962,1,1,1,1,1,21-30,Male,South,23/08/2016
34963,1,1,1,1,0,41-50,Male,East,24/01/2015
34964,0,1,1,1,1,31-40,Male,East,22/03/2015
34965,1,1,0,1,1,31-40,Female,East,23/07/2016
34966,0,1,1,1,1,21-30,Male,East,12/05/2016
34967,1,1,1,1,0,31-40,Male,South,21/12/2016
34968,1,1,0,1,0,21-30,Female,North,25/07/2015
34969,1,1,0,1,1,41-50,Male,West,13/09/2016
34970,0,1,0,1,1,21-30,Male,East,14/03/2015
34971,1,1,0,1,1,21-30,Male,West,25/05/2016
34972,1,1,0,1,0,21-30,Female,North,15/12/2016
34973,0,1,0,1,1,21-30,Female,East,19/05/2016
34974,1,1,1,1,0,41-50,Female,North,16/01/2016
34975,0,1,0,0,0,21-30,Female,South,17/11/2016
34976,0,1,0,1,1,41-50,Female,East,13/04/2016
34977,0,0,0,1,0,21-30,Male,South,14/03/2015
34978,1,1,1,1,1,41-50,Female,South,13/04/2015
34979,1,1,1,1,1,21-30,Female,East,24/02/2015
34980,1,1,0,1,0,31-40,Female,North,19/11/2015
34981,0,1,0,1,0,31-40,Male,North,22/12/2016
34982,1,0,0,0,1,21-30,Male,West,18/02/2016
34983,0,1,0,1,1,41-50,Male,West,16/01/2015
34984,0,1,0,1,0,21-30,Male,North,24/08/2015
34985,1,1,1,1,1,31-40,Male,North,15/03/2016
34986,1,1,0,1,1,41-50,Male,East,14/02/2015
34987,1,1,0,0,0,21-30,Male,East,14/11/2015
34988,0,1,0,1,0,41-50,Female,East,20/01/2016
34989,1,1,0,1,1,31-40,Female,North,12/02/2016
34990,0,1,1,1,1,31-40,Female,East,19/02/2016
34991,0,1,0,1,1,41-50,Female,East,19/02/2016
34992,1,0,1,1,0,41-50,Male,West,25/07/2016
34993,1,1,0,1,0,21-30,Male,East,17/07/2015
34994,0,1,1,1,1,31-40,Male,West,23/10/2016
34995,1,1,0,1,1,41-50,Female,South,12/04/2015
34996,1,1,0,1,0,41-50,Male,West,11/09/2016
34997,1,1,1,1,1,41-50,Male,East,17/01/2016
34998,0,1,1,0,0,41-50,Male,West,12/03/2015
34999,1,1,0,0,0,41-50,Female,West,17/02/2015
35000,0,1,0,1,0,41-50,Female,East,13/07/2016
35001,1,1,1,0,1,31-40,Female,South,18/04/2016
35002,0,1,1,1,1,21-30,Female,East,16/10/2015
35003,0,1,0,1,0,21-30,Male,South,24/12/2016
35004,1,1,1,1,0,41-50,Male,North,19/05/2016
35005,1,1,0,0,0,21-30,Male,East,23/07/2016
35006,1,1,0,1,0,41-50,Male,North,13/05/2015
35007,1,1,1,1,0,21-30,Female,South,14/08/2016
35008,0,0,0,1,1,21-30,Female,North,23/12/2016
35009,1,1,0,1,1,21-30,Male,South,21/01/2016
35010,1,1,1,1,1,31-40,Male,South,13/04/2015
